ev_id,trip_index,fcs_zone,arrival_min,departure_min,charged_kwh,cost
134,0,19,445.0,453.36006961454564,13.160069614545652,5.264027845818263
140,1,4,1031.0,1035.974068178815,9.774068178815023,3.909627271526011
142,0,5,887.0,896.4603712095883,14.260371209588335,5.704148483835337
144,1,15,1296.0,1303.0850331806932,11.88503318069328,4.754013272277315
152,1,8,1041.0,1050.5507157221732,14.35071572217328,5.7402862888693145
153,1,20,1047.0,1056.3322125079019,14.132212507901844,5.6528850031607405
157,1,21,889.0,895.5598597923977,11.359859792397696,4.543943916959081
160,0,13,1057.0,1064.2722831651065,12.072283165106597,4.828913266042641
162,1,21,1047.7516079081634,1050.933620584039,7.982012675875847,3.19280507035034
167,0,10,450.0,457.32262279933445,12.122622799334454,4.849049119733784
174,1,4,786.0,795.1334196129718,13.933419612971832,5.573367845188735
176,1,14,996.0,1002.4658225303633,11.265822530363293,4.5063290121453194
183,1,4,1075.0,1077.7677206127164,7.567720612716434,3.027088245086575
184,0,7,576.0,584.0289029484892,12.82890294848924,5.131561179395699
188,1,16,1016.0,1024.0104282581353,12.810428258135238,5.124171303254098
191,1,2,1062.352558510204,1071.5453577579717,13.992799247767657,5.597119699107066
193,1,21,1063.5126359693877,1072.1257679749565,13.413132005568803,5.365252802227523
196,1,10,1068.923567502041,1075.6685224102923,11.544954908251519,4.617981963300609
210,1,5,1063.6042226530612,1069.0724477263716,10.268225073310386,4.107290029324156
211,1,4,698.0,704.4218834062505,11.221883406250457,4.488753362500185
220,1,21,1050.0,1058.812852159983,13.612852159983147,5.445140863993261
228,1,16,1032.8016486530612,1041.7309361605983,13.729287507537117,5.49171500301485
229,1,9,1051.0673516020408,1055.633720526352,9.366368924310972,3.746547569724391
231,1,12,1063.3635074285714,1072.5008663311737,13.937358902602256,5.574943561040905
232,0,5,430.0,436.98584966541404,11.785849665414062,4.714339866165627
233,1,16,1058.0,1064.7375066872407,11.537506687240766,4.615002674896308
234,0,15,442.0,451.49444004487856,14.29444004487859,5.717776017951438
240,1,6,1153.0,1162.5623312949797,14.362331294979741,5.7449325179918995
241,1,6,1250.0,1259.5692375351452,14.36923753514536,5.747695014058146
244,1,11,1138.0,1142.7528253342289,9.55282533422895,3.821130133691582
246,1,15,1049.0,1056.0702757076554,11.870275707655267,4.748110283062109
248,0,8,423.0,431.7208120960643,13.520812096064315,5.408324838425728
255,1,8,1052.8002693877552,1058.3662317245933,10.36596233683818,4.146384934735274
256,0,9,428.0,436.4425578965381,13.242557896538127,5.297023158615254
259,1,17,1054.0,1059.2971046855912,10.097104685591226,4.038841874236493
260,1,20,1056.0012526530613,1060.6677170031746,9.46646435011324,3.7865857400452976
264,1,21,1326.601422367347,1336.102020125032,14.300597757684988,5.720239103073998
268,1,14,1031.0,1037.4094119045703,11.209411904570372,4.483764761828151
270,0,17,575.0,583.7416543778023,13.541654377802312,5.416661751120927
271,0,11,484.0,491.9964741175161,12.79647411751608,5.118589647006434
276,1,16,1041.7591507653062,1048.031251743043,11.072100977736802,4.428840391094723
277,0,16,744.0,752.1225992991374,12.922599299137396,5.169039719654961
278,0,24,459.3658909714286,467.3768976407984,12.811006669369803,5.1244026677479235
281,1,6,1066.0,1074.2859700933695,13.085970093369523,5.234388037347812
282,1,2,886.0,892.5613672433121,11.36136724331211,4.544546897324846
285,1,3,1036.0,1042.299698450791,11.099698450791143,4.43987938031646
286,1,23,1033.0,1040.498384945686,12.298384945686019,4.91935397827441
291,1,9,1040.7556150510204,1047.3761332594452,11.420518208424774,4.568207283369912
292,1,11,1056.0,1062.1757351231845,10.975735123184549,4.390294049273821
300,1,23,1064.0,1070.1038665695337,10.903866569533625,4.361546627813452
301,0,2,455.0,464.3639656019955,14.163965601995507,5.665586240798206
302,1,11,1019.0,1024.498136414066,10.298136414065983,4.119254565626395
304,1,10,1047.0,1049.7721057812905,7.572105781290523,3.0288423125162103
309,1,2,1052.6053783265306,1061.7995189466722,13.994140620141561,5.597656248056627
312,1,18,1060.0,1065.4643436997114,10.264343699711512,4.105737479884607
315,1,16,1042.8056355918368,1050.4265632075187,12.420927615682029,4.9683710462728135
323,0,21,440.80167020408163,447.84374687286925,11.84207666878763,4.736830667515054
324,0,2,447.0,455.3259287611866,13.125928761186625,5.250371504474653
325,1,9,749.0,753.3650155133399,9.165015513339899,3.6660062053359614
330,1,3,1272.0,1277.0311680625443,9.8311680625444,3.9324672250177617
331,0,19,447.36296434285714,456.9492393789531,14.386275036095947,5.754510014438382
333,1,14,1057.368958220408,1063.6814092809398,11.112451060531686,4.444980424212677
338,1,13,1041.0,1049.6900842486557,13.490084248655625,5.396033699462253
341,1,1,1057.6129211836735,1066.4213123189722,13.608391135298787,5.443356454119517
347,0,24,426.0,434.8944312256319,13.694431225631881,5.477772490252755
351,1,14,1073.801950367347,1077.5594159717293,8.557465604382362,3.4229862417529464
357,1,17,1094.0,1097.6995335937168,8.499533593716842,3.3998134374867384
360,1,18,1040.0,1045.905645437204,10.705645437203875,4.2822581748815525
364,1,20,1060.0,1065.5010375782933,10.301037578293242,4.1204150313172985
368,1,20,1320.0,1326.602760808165,11.402760808165041,4.561104323266019
369,1,23,1058.0,1061.8982300645316,8.698230064531675,3.4792920258126716
380,0,2,447.0,455.6263600468875,13.426360046887524,5.370544018755012
383,0,16,440.0,448.4298935039653,13.229893503965306,5.291957401586124
385,0,16,452.0,459.1369972764669,11.936997276466911,4.7747989105867665
